"is_canceled.cancelled","is_canceled.notcancelled","hotelResort.Hotel","lead_time","arrival_date_year2016","arrival_date_year2017","stays_in_weekend_nights","stays_in_week_nights","adults","children","market_segmentComplementary","market_segmentCorporate","market_segmentDirect","market_segmentGroups","market_segmentOffline.TA.TO","market_segmentOnline.TA","market_segmentUndefined","previous_cancellations","previous_bookings_not_canceled","booking_changes","deposit_typeNon.Refund","deposit_typeRefundable","days_in_waiting_list","customer_typeGroup","customer_typeTransient","customer_typeTransient.Party","adr","required_car_parking_spaces","total_of_special_requests","is_reserved_roomReserved.room","arrival_seasonSpring","arrival_seasonSummer","arrival_seasonWinter","total_length_of_stay","total_booking","case_holdoutprob$cancelled"
0,0,1,4,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,216,1,1,0,0,1,0,2,0,0.000110723136458546
0,0,1,104,1,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,146.75,1,1,0,0,1,0,5,0,9.37827353482135e-05
0,0,1,39,1,0,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,270.38,0,2,0,0,1,0,8,0,0.0283227153122425
0,0,1,32,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,7,0,0.0589491277933121
0,0,1,272,1,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,129.6,0,0,0,0,1,0,5,0,0.00722197676077485
0,0,1,43,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,205.5,0,2,0,0,1,0,4,0,0.0347147099673748
0,0,1,189,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.8,0,0,0,0,1,0,7,0,0.0114340875297785
0,0,1,3,1,0,3,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,146.4,0,0,0,0,1,0,10,0,0.247885555028915
0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,161,1,1,0,0,0,0,1,0,0.000150584630318917
0,0,1,9,1,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,221,1,0,0,0,0,0,3,0,0.000103489132015966
0,0,1,6,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,150,0,2,0,0,0,0,3,0,0.0252404417842627
0,0,1,211,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,2,0,0,0,0,4,0,0.0145738106220961
0,0,1,189,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,168.71,0,1,0,0,1,0,7,0,0.0456634312868118
0,0,1,276,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,114.2,0,0,0,0,1,0,7,0,0.0203211922198534
0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,166,1,0,0,0,0,0,1,0,0.000250391516601667
0,0,1,1,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,234,1,0,0,0,0,0,1,0,3.49050496879499e-05
0,0,1,218,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90,0,0,0,0,1,0,7,0,0.0352046899497509
0,0,1,12,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,176.1,1,2,0,0,0,0,3,0,0.000188323712791316
0,0,1,10,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,171,1,2,0,0,0,0,3,0,0.000155708476086147
0,0,1,287,1,0,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,69,0,0,0,0,0,0,7,0,0.00501615460962057
0,0,1,4,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,98.1,1,0,0,0,0,0,2,0,0.000231155994697474
0,0,1,52,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,154.1,0,1,0,0,0,0,2,0,0.0492719449102879
0,0,1,225,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,86,0,1,0,0,0,0,1,0,0.00542258750647306
0,0,1,28,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,115.2,1,0,0,0,0,0,3,0,0.000203078729100525
0,0,1,9,1,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,161,1,2,0,0,0,0,5,0,9.88595929811709e-05
0,0,1,302,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,83,0,1,0,0,0,0,7,0,0.011894621886313
0,0,1,131,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,148.14,1,1,0,0,0,0,7,0,0.000250867044087499
0,0,1,336,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74,1,0,0,0,0,0,3,0,4.54881374025717e-05
0,0,1,10,1,0,2,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,203.43,1,1,0,0,0,0,7,0,0.000126423328765668
0,0,1,336,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,60,0,0,0,0,0,0,4,0,0.012712667696178
0,0,1,9,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,1,0,0.0204564407467842
0,0,1,227,1,0,4,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.9,0,1,0,0,0,0,14,0,0.00444262661039829
0,0,1,336,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,60,0,0,0,0,0,0,4,0,0.012712667696178
0,0,1,40,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,112,0,1,0,0,0,0,2,0,0.0390918105840683
0,0,1,6,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,105,0,3,0,0,0,0,2,0,0.120250895619392
0,0,1,243,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,110,0,2,0,0,0,0,4,0,0.127826049923897
0,0,1,77,1,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,180.67,1,1,0,0,0,0,3,0,0.000101602119684685
0,0,1,51,1,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,143.6,1,0,0,0,0,0,5,0,9.83645004453138e-05
0,0,1,132,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,66,0,0,0,0,0,0,4,0,0.0222303699702024
0,0,1,131,1,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152,1,1,0,0,0,0,6,0,0.00024549537920393
0,0,1,233,1,0,4,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,0,0,0,14,0,0.00822692271322012
0,0,1,238,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,107,1,2,0,0,0,0,3,0,7.61070550652221e-05
0,0,1,285,1,0,2,5,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,76,0,2,0,0,0,0,7,0,0.00159663194790483
0,0,1,195,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.85,0,0,0,0,0,0,7,0,0.0086588803678751
0,0,1,195,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.85,0,0,0,0,0,0,7,0,0.00853616278618574
0,0,1,221,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.75,0,0,0,0,0,0,7,0,0.00332566001452506
0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,131,1,1,0,0,0,0,1,0,0.000145952450111508
0,0,1,342,1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,6,0,0.00306482962332666
0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,95,1,1,0,0,0,0,1,0,0.000153989385580644
0,0,1,342,1,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,6,0,0.00306482962332666
0,0,1,13,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,3,0,0.0260744318366051
0,0,1,48,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,105,1,1,0,0,0,0,4,0,0.000184216332854703
0,0,1,245,1,0,3,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82,0,1,0,0,0,0,10,0,0.00150314124766737
0,0,1,25,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0,1,0,0,0,0,3,0,0.0482456162571907
0,0,1,136,1,0,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,74.57,1,1,0,0,0,0,7,0,0.000247880525421351
0,0,1,25,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46,0,1,0,0,0,0,3,0,0.0443981625139713
0,0,1,41,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,79.73,0,1,0,0,0,0,4,0,0.033131405711174
0,0,1,7,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,50,0,1,0,0,0,0,4,0,0.00518360361456871
0,0,1,11,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,0,0,0,1,0,0.00366679765284061
0,0,1,17,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,161,1,0,0,0,0,0,2,0,0.000331683433614671
0,0,1,55,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,50.66,1,1,0,0,0,0,1,1,5.19010100106243e-05
0,0,1,383,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,42,0,0,0,0,0,0,3,0,0.00207512662746012
0,0,1,125,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,103.2,0,0,0,0,0,0,1,0,0.114975586533546
0,0,1,7,1,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,0,0,0,0,5,0,0.00811272859573364
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,0,1,0,0,0,0,1,0,0.0444530695676804
0,0,1,16,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,61,1,0,0,0,0,0,2,0,0.000174467801116407
0,0,1,9,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,139.67,0,2,0,0,0,0,3,0,0.0245882645249367
0,0,1,11,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90,0,2,0,0,0,0,1,0,0.0657022818922997
0,0,1,29,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,0,0,1,0,8.36729086586274e-05
0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,75,0,1,0,0,0,0,2,0,0.0138776376843452
0,0,1,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45,0,0,0,0,0,0,1,1,0.0125992670655251
0,0,1,231,1,0,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69.36,0,0,0,0,0,0,7,0,0.00902476441115141
0,0,1,231,1,0,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.36,0,0,0,0,0,0,7,0,0.00434395531192422
0,0,1,364,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,61.5,1,0,0,0,0,0,4,0,7.42718839319423e-05
0,0,1,364,1,0,1,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,64.8,0,0,0,0,0,0,5,0,0.00245376210659742
0,0,1,270,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,93.33,0,2,0,0,0,0,3,0,0.00485016917809844
0,0,1,364,1,0,1,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,60,0,0,0,0,0,0,5,0,0.00685810158029199
0,0,1,4,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47.55,0,1,0,0,0,0,2,0,0.0146080842241645
0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,1,0,0.0613385699689388
0,0,1,30,1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,42,1,0,0,0,0,0,4,0,0.000284671259578317
0,0,1,27,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,63.4,0,0,0,0,0,0,3,0,0.0159962624311447
0,0,1,159,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,4,0,0.0171262286603451
0,0,1,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,1,0,0,0,0,1,1,1,0.000284202920738608
0,0,1,68,1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46,0,0,0,0,0,0,4,0,0.0278480555862188
0,0,1,7,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,1,0,0.0614620558917522
0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,1,0,0.0738348811864853
0,0,1,176,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58.25,0,0,0,0,0,0,4,0,0.0395143590867519
0,0,1,7,1,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,88,1,0,0,0,0,0,4,0,0.000222498434595764
0,0,1,386,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,49,0,0,0,0,0,0,3,0,0.00424286816269159
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,1,0,0.0193377323448658
0,0,1,15,0,1,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,88,0,2,0,0,0,1,3,1,0.00042989882058464
0,0,1,41,0,1,1,2,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,331,1,2,0,0,1,0,3,4,3.2005973480409e-05
0,0,1,39,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46,0,1,0,0,0,0,1,0,0.0341560989618301
0,0,1,386,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,4,0,0.0150441704317927
0,0,1,386,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,4,0,0.0150441704317927
0,0,1,77,1,0,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,7,0,0.0227965284138918
0,0,1,134,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,2,0,0,0,0,7,0,0.0274619981646538
0,0,1,386,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,4,0,0.00751450611278415
0,0,1,95,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,58,0,3,0,0,0,0,3,0,0.0204304438084364
0,0,1,6,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35,0,0,0,0,0,1,2,1,0.0506902150809765
0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,1,0,0.0208443645387888
0,0,1,11,1,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,115,1,0,0,0,0,0,4,0,0.000115191767690703
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,66,0,1,0,0,0,0,1,0,0.0308359432965517
0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,66,0,1,0,0,0,0,1,0,0.0363264046609402
0,0,1,76,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,58,0,2,0,0,0,0,5,0,0.309447646141052
0,0,1,208,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,49.5,0,0,0,0,0,0,7,0,0.0329825766384602
0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,78,0,0,0,0,0,0,2,2,0.0446963720023632
0,0,1,17,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,122.67,1,2,0,0,0,0,3,0,8.77757775015198e-05
0,0,1,4,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,2,0,0.0315416529774666
0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55,1,0,0,0,0,0,1,0,0.000295469362754375
0,0,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,1,0,0.0828258618712425
0,0,1,11,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1,0,0,0,0,0,3,0,0.000154369714437053
0,0,1,69,1,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79.2,0,1,0,0,0,0,4,0,0.0151294069364667
0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,57.97,1,1,0,0,0,0,1,0,8.84928376763128e-05
0,0,1,46,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,58,0,1,0,0,0,0,3,0,0.0324714295566082
0,0,1,42,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.23,0,0,0,0,0,0,3,0,0.050926897674799
0,0,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76,1,1,0,0,0,0,1,0,0.000217229782720096
0,0,1,2,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62.5,0,0,0,0,0,0,2,0,0.0528553836047649
0,0,1,43,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,79,0,0,0,0,0,0,4,0,0.170429587364197
0,0,1,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,1,0,0.0331978090107441
0,0,1,39,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.8,0,3,0,0,0,0,2,0,0.00609597004950047
0,0,1,54,1,0,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60.71,0,0,0,0,0,0,8,0,0.011080271564424
0,0,1,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,0,0,0,0,0,0,1,1,0.0222131405025721
0,0,1,292,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,0,1,0,0,0,0,1,0,0.00646763108670712
0,0,1,200,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46.51,0,0,0,0,0,0,7,0,0.0485348775982857
0,0,1,88,1,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,51.43,0,2,0,0,0,0,7,0,0.0155965723097324
0,0,1,70,1,0,2,5,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,55.3,0,3,0,0,0,0,7,0,0.147925958037376
0,0,1,35,1,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28.71,0,0,0,0,0,0,7,0,0.0073435353115201
0,0,1,54,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.24,0,0,0,0,0,0,3,0,0.00679246662184596
0,0,1,32,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,30.24,0,0,0,0,0,0,7,0,0.00306187360547483
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41,1,0,0,0,0,0,1,0,0.000204554875381291
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0130730113014579
0,0,1,7,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,0,2,0,0,0,0,3,0,0.0388279370963573
0,0,1,14,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30,1,0,0,0,0,0,1,0,0.000198315014131367
0,0,1,21,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,33,1,0,0,0,0,0,3,0,0.0003152348799631
0,0,1,117,1,0,4,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44.15,1,2,0,0,0,0,12,0,0.000120179909572471
0,0,1,44,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37.8,0,1,0,0,0,0,3,0,0.0189674515277147
0,0,1,121,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31.95,0,0,0,0,0,0,7,0,0.0192591864615679
0,0,1,34,1,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,77.18,0,0,0,0,0,0,4,0,0.0203800927847624
0,0,1,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.67,0,1,0,0,0,0,3,0,0.0262774918228388
0,0,1,68,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37.8,0,1,0,0,0,0,4,0,0.0403025448322296
0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,48,0,2,0,0,0,1,2,1,0.0135594764724374
0,0,1,39,1,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46.8,0,1,0,0,0,0,5,0,0.0143610127270222
0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38.5,1,0,0,0,0,1,1,1,8.00692141638137e-05
0,0,1,52,1,0,2,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,5,0,0.0088614160194993
0,0,1,34,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.4,1,3,0,0,0,0,2,0,9.22099425224587e-05
0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.4,0,0,0,0,0,0,1,0,0.0714923292398453
0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.2,0,0,0,0,0,0,1,0,0.0180981587618589
0,0,1,109,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,43.8,1,2,0,0,0,0,7,0,8.98868674994446e-05
0,0,1,131,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,60,0,0,0,1,0,0,1,1,0.00407057860866189
0,0,1,55,1,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,5,0,0.009406385011971
0,0,1,17,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,0,2,0,0,0,0,3,0,0.0107664419338107
0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80,1,1,0,0,0,0,1,0,0.000179259921424091
0,0,1,116,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.8,0,2,0,0,0,0,2,0,0.1633320748806
0,0,1,15,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40.4,0,0,0,0,0,0,3,0,0.0442931801080704
0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,105,0,0,0,0,0,0,2,0,0.0997212827205658
0,0,1,49,1,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88.8,1,2,0,0,0,0,6,0,0.000162013355293311
0,0,1,6,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,2,0,0.0496294237673283
0,0,1,16,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,48,0,0,0,0,0,0,7,0,0.0379799641668797
0,0,1,4,1,0,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47.86,0,3,0,0,0,0,7,0,0.01802072301507
0,0,1,9,1,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29,1,1,0,0,0,0,6,0,8.2901562564075e-05
0,0,1,15,1,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88,1,2,0,0,0,0,4,0,0.000102250509371515
0,0,1,17,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,0,1,0,0,0,0,1,0,0.0774996876716614
0,0,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49,1,0,0,0,0,0,2,0,0.000213270512176678
0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,0,1,0,0,0,0,2,0,0.018848555162549
0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50.4,0,0,0,0,0,1,1,0,0.052792988717556
0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,1,1,0,0.0484043769538403
0,0,1,10,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,1,1,0,0.0163421127945185
0,0,1,10,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,1,1,0,0.0163421127945185
0,0,1,14,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,0,0,1,3,0,0.0222936682403088
